filename,avg_score,SourceRA,SourceDec,checked_ned
4000751672407,38.0,265.32412916023907,68.99199723979397,1
4001206843054,38.0,333.776219521661,-14.017807792797544,1
4000992284589,38.0,166.81687721482263,-5.394530132877384,1
4001161232144,38.0,151.51599067085905,-33.887529589203446,1
4001059408975,38.0,32.72806885764656,-50.98351262936656,1
4000876959898,38.0,148.30638762480865,68.8830311627653,1
4000727971439,38.0,189.01531632501988,28.99567495033207,1
4001165154040,38.0,189.3622226402824,74.16062621610445,1
4000740200967,38.0,205.8911686229072,-38.157664960599554,1
4001446564707,38.0,203.95316410066093,-29.730525275289118,1
4000858600793,38.0,180.44433934132678,-18.878827338253675,1
4000895206993,38.0,202.025047626288,-31.775459729170006,1
4000845326110,38.0,165.73810178137782,-5.322807499137813,1
4001058626092,38.0,255.29996542857725,64.27082765151741,1
4001431079381,38.0,355.7863137,-35.795119,1
4001206843826,38.0,333.72385388917644,-13.998008694464126,1
4000787735135,38.0,170.01211375733214,-12.171128040492858,1
4001142336924,38.0,247.6315771216259,45.32643776717105,1
4001417238947,38.0,151.19110531303144,41.2036900747046,1
4000936614559,38.0,165.64416076302103,-3.341618474467372,1
4001169152367,38.0,138.027039146231,0.510453580419791,1
4001233770984,38.0,49.89535390195827,-19.40443052080058,1
4001301456716,38.0,301.5263809124551,77.90462685777419,1
4001039748398,38.0,114.76223748402994,65.40624076205208,1
4001241872588,38.0,71.01339799593886,-28.360665281637594,1
4001416861624,38.0,345.84351787721863,14.373336264799702,1
4001243325586,38.0,255.16782163407186,64.17912589893315,1
4001024438796,38.0,200.9057829163308,30.40250728977564,1
4000809663958,38.0,109.34955355326976,37.8114937008113,1
4000765444449,38.0,79.1477499087261,79.65573709506829,1
4001169152359,38.0,138.02036341490867,0.5006117590370273,1
4001238049146,37.5,13.960928083748481,42.77730894933521,1
4001223023368,37.5,169.27455501195323,17.742403066694965,1
4000884995173,37.5,203.67292832745616,-27.136047908918844,1
4001169151601,37.0,138.03645815433566,0.4501682156068665,1
4000850765212,37.0,207.10394364511106,-33.3742207471669,1
4001052653915,37.0,214.80454728687084,53.421496082921884,1
4000890975102,37.0,345.39923843646307,-38.985579856980706,1
4001304052632,37.0,170.03190943900913,-12.013926891798558,1
4001070760174,37.0,109.49368307204057,37.70851141021924,1
4001414974620,37.0,339.6686630255832,-7.925038954619048,1
4000851376251,37.0,215.93108149408846,24.09436187905181,1
4000817920884,37.0,357.90898553916134,-26.239900589039408,1
4001140386020,37.0,8.96587060534304,35.65106780136681,1
4001233771526,37.0,49.90368283852512,-19.39882530356558,1
4000731269037,37.0,158.5878896133814,-46.44746912931885,1
4001296952446,37.0,264.75882157727204,68.94187686771069,1
4001169151879,37.0,138.0111355304,0.4696834382246002,1
4000730004925,37.0,43.58110546666169,-83.16082517905119,1
4001272789736,37.0,14.231655599915277,-27.680063949030707,1
4000757739671,37.0,150.3825510658959,55.85327594896849,1
4001278931294,37.0,108.48281938061317,10.5435705198347,1
4000960850513,37.0,206.88508379478833,-32.85695737179034,1
4000808747648,37.0,115.59562286439326,16.543987779371733,1
4000736498198,37.0,264.7526728219914,69.05312960979015,1
4001061129613,37.0,265.2167121696989,68.87340725220473,1
