filename,object_name,bibcode,year,title
4000721521945,COMAi J125930.514+275951.39,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721522735,COMAi J125933.790+280001.42,2006A&A...451.1159A,2006,Deep and wide field imaging of the Coma cluster: the data
4000721522735,COMAi J125933.790+280001.42,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721522765,[APS2006] J194.827454+28.00063,2006A&A...451.1159A,2006,Deep and wide field imaging of the Coma cluster: the data
4000721523046,COMAi J125926.133+280006.63,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721523394,COMAi J125931.427+280009.22,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721523480,COMAi J125925.117+280013.68,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721523665,SDSS J125933.17+280019.8,2006A&A...451.1159A,2006,Deep and wide field imaging of the Coma cluster: the data
4000721523665,SDSS J125933.17+280019.8,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721523665,SDSS J125933.17+280019.8,2011MNRAS.411.2439H,2011,The HST/ACS Coma Cluster Survey - III. Structural parameters of galaxies using single Sersic fits
4000721524160,COMAi J125920.382+280022.71,2006A&A...451.1159A,2006,Deep and wide field imaging of the Coma cluster: the data
4000721524160,COMAi J125920.382+280022.71,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721524160,COMAi J125920.382+280022.71,2011MNRAS.411.2439H,2011,The HST/ACS Coma Cluster Survey - III. Structural parameters of galaxies using single Sersic fits
4000721524187,COMAi J125932.236+280023.61,2006A&A...451.1159A,2006,Deep and wide field imaging of the Coma cluster: the data
4000721524187,COMAi J125932.236+280023.61,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721524187,COMAi J125932.236+280023.61,2011MNRAS.411.2439H,2011,The HST/ACS Coma Cluster Survey - III. Structural parameters of galaxies using single Sersic fits
4000721524797,COMAi J125934.420+280032.57,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721524942,COMAi J125929.842+280031.83,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721525110,COMAi J125927.660+280038.32,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721525526,COMAi J125928.677+280044.98,2006A&A...451.1159A,2006,Deep and wide field imaging of the Coma cluster: the data
4000721525526,COMAi J125928.677+280044.98,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721525533,COMAi J125930.345+280044.40,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721526219,COMAi J125925.025+280059.00,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721526831,COMAi J125921.237+280111.43,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721527128,[APS2006] J194.855865+28.03125,2006A&A...451.1159A,2006,Deep and wide field imaging of the Coma cluster: the data
4000721528136,COMAi J125927.027+280123.70,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721559179,[APS2006] J194.872238+27.97247,2006A&A...451.1159A,2006,Deep and wide field imaging of the Coma cluster: the data
4000721559208,[APS2006] J194.847916+27.97358,2006A&A...451.1159A,2006,Deep and wide field imaging of the Coma cluster: the data
4000721561436,[APS2006] J194.850174+27.98493,2006A&A...451.1159A,2006,Deep and wide field imaging of the Coma cluster: the data
4000721568781,COMAi J125932.807+280104.83,2010ApJS..191..143H,2010,The HST/ACS Coma Cluster Survey. II. Data Description and Source Catalogs
4000721971028,WINGS J132802.80-272243.9,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721971035,WINGS J132756.28-272246.2,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721971070,WINGS J132804.92-272242.1,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721971379,WINGS J132805.73-272158.2,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721971402,WISEA J132802.39-272200.4,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721971416,WINGS J132758.66-272206.3,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721971482,WINGS J132800.98-272150.9,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721971558,[OMS2023] 4000721971558,2023ApJ...948...40O,2023,
4000721972080,WINGS J132755.93-272120.7,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721972333,WINGS J132806.12-272114.7,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721972333,WINGS J132806.12-272114.7,2023ApJ...948...40O,2023,
4000721972481,WINGS J132758.15-272104.8,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721972481,WINGS J132758.15-272104.8,2012MNRAS.420..926F,2012,Morphology of galaxies in the WINGS clusters
4000721972481,WINGS J132758.15-272104.8,2014A&A...572A..87D,2014,Surface photometry of WINGS galaxies with GASPHOT
4000721972671,WISEA J132805.87-272054.5,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721972980,WINGS J132810.60-272051.3,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721973011,WINGS J132811.94-272051.8,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721973325,WISEA J132805.73-272013.1,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721973325,WISEA J132805.73-272013.1,2012MNRAS.420..926F,2012,Morphology of galaxies in the WINGS clusters
4000721973325,WISEA J132805.73-272013.1,2014A&A...572A..87D,2014,Surface photometry of WINGS galaxies with GASPHOT
4000721973364,WINGS J132800.77-272016.6,2009A&A...497..667V,2009,WINGS: A WIde-field Nearby Galaxy-cluster Survey. II. Deep optical photometry of 77 nearby clusters
4000721973364,WINGS J132800.77-272016.6,2012MNRAS.420..926F,2012,Morphology of galaxies in the WINGS clusters
4000721973364,WINGS J132800.77-272016.6,2014A&A...572A..87D,2014,Surface photometry of WINGS galaxies with GASPHOT
4000722900666,[OMS2023] 0004253875951,2023ApJ...948...40O,2023,
4000722901192,[OMS2023] 4000722901199,2023ApJ...948...40O,2023,
4000722901649,[OMS2023] 4000722901649,2023ApJ...948...40O,2023,
4000722905451,HS 1700+6416:[PSL2007] D48,2007ApJ...668...23P,2007,Morphologies of Galaxies in and around a Protocluster at z = 2.300
4000722905451,HS 1700+6416:[PSL2007] D48,2008PrivC.U..D...1L,2008,"Private lists of galaxies in HDF and Q1700 fields kindly provided to NED by Dr. Law March 12, 2008"
4000722905622,WISEA J170057.26+641348.8,2014MNRAS.439.1796W,2014,X-ray mapping the outer regions of galaxy clusters at z = 0.23 and 0.45
4000722906176,HS 1700+6416:[PSL2007] MD153,2007ApJ...668...23P,2007,Morphologies of Galaxies in and around a Protocluster at z = 2.300
4000722906176,HS 1700+6416:[PSL2007] MD153,2008PrivC.U..D...1L,2008,"Private lists of galaxies in HDF and Q1700 fields kindly provided to NED by Dr. Law March 12, 2008"
4000722906342,[OMS2023] 4000722906342,2023ApJ...948...40O,2023,
4000722906501,[OMS2023] 4000722906530,2023ApJ...948...40O,2023,
4000722906544,HS 1700+6416:[PSL2007] BX1062,2007ApJ...668...23P,2007,Morphologies of Galaxies in and around a Protocluster at z = 2.300
4000722906544,HS 1700+6416:[PSL2007] BX1062,2008PrivC.U..D...1L,2008,"Private lists of galaxies in HDF and Q1700 fields kindly provided to NED by Dr. Law March 12, 2008"
4000722906715,SDSS J170058.42+641653.8,2023ApJ...948...40O,2023,
4000722906718,HS 1700+6416:[PSL2007] BX1142,2007ApJ...668...23P,2007,Morphologies of Galaxies in and around a Protocluster at z = 2.300
4000722906718,HS 1700+6416:[PSL2007] BX1142,2008PrivC.U..D...1L,2008,"Private lists of galaxies in HDF and Q1700 fields kindly provided to NED by Dr. Law March 12, 2008"
4000722906729,[OMS2023] 4000722906785,2023ApJ...948...40O,2023,
4000722935234,COSMOS 0667577,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000722935234,COSMOS 0667577,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000722935501,COSMOS 0663321,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000722935501,COSMOS 0663321,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000722935535,COSMOS 0663712,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000722935535,COSMOS 0663712,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000724254187,WISEA J002610.38-110545.7,2023ApJ...948...40O,2023,
4000724254384,WISEA J002605.00-110535.9,2023ApJ...948...40O,2023,
4000724256044,[OMS2023] 4000724255997,2023ApJ...948...40O,2023,
4000724257727,WISEA J002603.94-110345.2,2023ApJ...948...40O,2023,
4000726249501,SDSS J095627.96+685551.1,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4000726275127,WISEA J095620.69+685643.3,2009MNRAS.396..223D,2009,Quasar candidates selection in the Virtual Observatory era
4000726275127,WISEA J095620.69+685643.3,2009ApJS..180...67R,2009,"Efficient Photometric Selection of Quasars from the Sloan Digital Sky Survey. II. ~1,000,000 Quasars from Data Release 6"
4000726275127,WISEA J095620.69+685643.3,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4000726322780,MESSIER 081:[NHM2010] 2380,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4000726323591,SDSS J095639.11+685759.9,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4000726794588,NGC 1313:[S68a] 15,1968ZA.....69..242S,1968,The HII Regions in NGC 1313
4000727937454,WISEA J015250.32-135444.6,2005A&A...432..381D,2005,"A VLT spectroscopic survey of RX J0152.7-1357, a forming cluster of galaxies at z = 0.837"
4000727937454,WISEA J015250.32-135444.6,2007ApJS..169..401K,2007,Chandra Multiwavelength Project X-Ray Point Source Catalog
4000727937454,WISEA J015250.32-135444.6,2007ApJS..168...19M,2007,The Host Galaxies and Environment of Chandra-Selected Active Galactic Nuclei in the Deep ACS GTO Cluster Fields
4000727937454,WISEA J015250.32-135444.6,2009MNRAS.392.1509G,2009,The distribution of active galactic nuclei in a large sample of galaxy clusters
4000727937454,WISEA J015250.32-135444.6,2016ApJS..224...40W,2016,CHANDRA ACIS Survey of X-Ray Point Sources: The Source Catalog
4000727938760,[OMS2023] 4000727938760,2023ApJ...948...40O,2023,
4000727970924,[OMS2023] 4001047910327,2023ApJ...948...40O,2023,
4000727971128,[OMS2023] 4001060911080,2023ApJ...948...40O,2023,
4000727971559,[OMS2023] 4000921192234,2023ApJ...948...40O,2023,
4000730004960,[OMS2023] 4000730004978,2023ApJ...948...40O,2023,
4000730005028,[MGS2009] J025251.47-830930.3,2009AJ....137..383M,2009,Globular Cluster Populations in Four Early-Type Poststarburst Galaxies
4000730006416,WISEA J025302.25-830757.7,2023ApJ...948...40O,2023,
4000730006831,[OMS2023] 4000730006831,2023ApJ...948...40O,2023,
4000731472766,NGC 2403:[HK83] 445,1983AJ.....88..296H,1983,An Atlas of H II regions in 125 galaxies
4000731473865,NGC 2403:[HK83] 332,1983AJ.....88..296H,1983,An Atlas of H II regions in 125 galaxies
4000731475027,NGC 2403:[LMD2020] Enuc. 05D,2020ApJS..248...25L,2020,
4000731482011,NGC 2403:[SPC90] 037,1990A&A...237...23S,1990,Optical H II regions in NGC 2403
4000731490807,WISEA J073636.89+653757.8,1983AJ.....88..296H,1983,An Atlas of H II regions in 125 galaxies
4000731490807,WISEA J073636.89+653757.8,1990AJ.....99.1108Z,1990,"KINEMATICS AND COMPOSITION OF H II REGIONS IN SPIRAL GALAXIES. II. M51, M101, AND NGC 2403"
4000731493607,NGC 2403:[SPC90] 056,1990A&A...237...23S,1990,Optical H II regions in NGC 2403
4000731499921,NGC 2403:[HK83] 526,1983AJ.....88..296H,1983,An Atlas of H II regions in 125 galaxies
4000731510402,CXOLV J073638.53+653606.4,2015AJ....150...94B,2015,"The Chandra Local Volume Survey. I. The X-Ray Point Source Populations of NGC 55, NGC 2403, and NGC 4214"
4000731518200,[OMS2023] 4000731518210,2023ApJ...948...40O,2023,
4000731522435,[OMS2023] 4000731522443,2023ApJ...948...40O,2023,
4000731980807,NGC 2403:[HK83] 409,1983AJ.....88..296H,1983,An Atlas of H II regions in 125 galaxies
4000732975087,WISEA J004226.71+405000.7,2016ApJS..224...40W,2016,CHANDRA ACIS Survey of X-Ray Point Sources: The Source Catalog
4000732975087,WISEA J004226.71+405000.7,2023ApJS..268...36H,2023,
4000733497343,GALEX J013305.32+301334.7,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4000733497343,GALEX J013305.32+301334.7,2019ApJS..241...37W,2019,"A New, Deep JVLA Radio Survey of M33"
4000733535280,GALEX J013302.89+301504.1,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4000733541533,SSTSL2 J013314.15+301516.6,2007AJ....134..447S,2007,A Catalog of Star Cluster Candidates in M33
4000733541533,SSTSL2 J013314.15+301516.6,2009ApJ...699..839S,2009,Newly Identified Star Clusters in M33. II. Radial Hubble Space Telescope/Advanced Camera for Surveys Fields
4000733541533,SSTSL2 J013314.15+301516.6,2010ApJ...720.1674S,2010,Photometric Properties of the M33 Star Cluster System
4000733541533,SSTSL2 J013314.15+301516.6,2012MNRAS.426.2427S,2012,Newly identified star clusters in M33 - III. Structural parameters
4000733541533,SSTSL2 J013314.15+301516.6,2014ApJS..211...22F,2014,"Star Clusters in M33: Updated UBVRI Photometry, Ages, Metallicities, and Masses"
4000733566571,GALEX J013305.86+301612.7,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4000735562337,SSTSL2 J013317.24+302103.1,2019ApJS..241...37W,2019,"A New, Deep JVLA Radio Survey of M33"
4000735580608,GALEX J013318.82+302135.5,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4000735586806,GALEX J013318.44+302144.5,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4000735599667,MESSIER 033:[WWH2015] 0482,2015ApJS..218....9W,2015,"A Deep XMM-Newton Survey of M33: Point-source Catalog, Source Detection, and Characterization of Overlapping Fields"
4000735599935,MESSIER 033:[MS2015] 38384,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4000735606152,GALEX J013314.54+302212.9,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4000735638333,GALEX J013312.90+302258.3,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4000735640966,GALEX J013325.92+302304.5,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4000735754854,COSMOS 2716913,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000735754854,COSMOS 2716913,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000736223308,COSMOS 0612605,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000736223308,COSMOS 0612605,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000736498065,[OMS2023] 4000736498075,2023ApJ...948...40O,2023,
4000736806176,SSTSL2 J073631.77+654021.4,1990A&A...237...23S,1990,Optical H II regions in NGC 2403
4000736938493,2CXO J212922.0-074244,2009MNRAS.392.1509G,2009,The distribution of active galactic nuclei in a large sample of galaxy clusters
4000736938493,2CXO J212922.0-074244,2016ApJS..224...40W,2016,CHANDRA ACIS Survey of X-Ray Point Sources: The Source Catalog
4000736938493,2CXO J212922.0-074244,2022ApJ...941..104Y,2022,
4000736938566,WISEA J212930.21-074229.6,2007AJ....134..897C,2007,Radio Sources toward Galaxy Clusters at 30 GHz
4000736938842,SSTSL2 J212929.00-074203.9,2023ApJ...948...40O,2023,
4000736939637,SSTSL2 J212928.08-074035.5,2023ApJ...948...40O,2023,
4000736939665,SSTSL2 J212928.88-074031.8,2023ApJ...948...40O,2023,
4000737190544,WISEA J003119.84+375501.9,2023ApJ...948...40O,2023,
4000737190823,GALEX J003106.67+375538.6,2009MNRAS.399..728F,2009,A survey of ultraviolet-bright sources behind the halo of M31
4000739257357,MCPS J01.066370-72.86788,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000739257357,MCPS J01.066370-72.86788,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
